artist,song,text,Release Date,Tempo,Loudness (db),Danceability,Energy,Acousticness,Instrumentalness,Liveness,Speechiness,Good for Party,Good for Work/Study,Good for Relaxation/Meditation,Good for Running,Good for Driving,Good for Morning Routine,Good for Social Gatherings
Alan Walker,Tears on the Runway Pt. 2,"[Verse 1: Nylo] What if I was wrong, and jumped to conclusions Cause the chance of losing you was all too dangerous So I just assume that you're doing things before you get the chance So I can leave and feel like I've got the upper hand Guilty yeah, maybe I'm just scared to go all in Never was much for the life of gambling But you can't win, if you don't play If you don't play, there's no shame in us Let's call a spade, a spade [Pre-Chorus: Tyler Carter, Nylo] I said I wouldn't let you down But it's like we both have changed somehow You've made a disease of this town And you act like you don't care but you left [Chorus: Tyler Carter, Nylo] Your tears on the runway You think you're running away You're leaving all your troubles behind But I'm not going with you this time I don't wanna try to pretend I'm somebody else Take me as I am or be left alone Tears on the runway, runaway You know that you love the chase Oh yeah, baby love With your tears on the runway [Verse 2: Tyler Carter, Michael Bohn] This thing with us is flying south if you know what I mean(know what I mean) But I'm trying my best to keep you right here in my city A wise woman said, ""I wish people weren't afraid of love"" Then she packed her shit and she ran Like a coward when the thunder struck Things aren't always picture perfect But picture us on top cause we're worth it Or go and get your ticket, and grab your sweater I used to live for the chase but now I know better [Chorus: Tyler Carter, Nylo, Michael Bohn] Your tears on the runway You think you're running away You're leaving all your troubles behind But I'm not going with you this time I don't wanna try to pretend I'm somebody else Take me as I am or be left alone Tears on the runway, runaway You know that you love the chase [Outro: Michael Bohn, Tyler Carter] I love the chase You know that I love the chase",2017-05-05,0.4911242604,0.8299418605,75,77,14,0,10,5,0,0,0,0,0,0,0
Ed Sheeran,Be Yourself,"[Intro: Yelawolf] I just wanna hang with Real people You know, I don't give a fuck about how much money you got Who you know, none of that Be authentic That's the type of people I wanna kick it with [Verse 1: Yelawolf] Motherfucker, I'm A catalyst of the baddest that you can find, cowboy hat Sittin' crooked in the corner of the club when I'm sippin', my Jack, beautiful woman on my side Fact, you ain't gotta tell me, I know, I'm fucking getting it Fake motherfuckers just talk, I'm fucking living it Chevy in the parking lot, but I’ve had a few, Holmes, I'ma have to Uber home I'ma have to pull my phone out, hit the icon, baby, then I’m moving on, but I won’t do it alone, uh Take a walk with a wolf, girl, I can make a good girl a hood girl We can get down and party, shaking the Chevy, but whatever happens in the truck, if you could, girl [Chorus: Yelawolf] Please just be yourself Be somebody, make somebody say that you’re like no one else Nobody wanna hang around somebody that is boring I'd rather be by myself and drink on the porch swing So hold your breath if you can't be yourself Be somebody, make somebody say that you’re like no one else Nobody wanna hang around somebody that is boring I'd rather be by myself and drink on the porch swing So hold your breath if you can't be yourself [Verse 2: Bubba Sparxxx] I love it, I love it I'm buzzing enough just to fucking go nuts Fuck discussion, ain't discussin' nothin', I'm just gon' roll up Show up, show out, big dog, watch how that money go fold up Didn't know then, but we know now, them clowns, they ain't never told us So what? You know what? That stuff there's what had made me grow up Think I can't? Bitch, think we ain't? Think what you think you, ho slut Let that tongue massage both nuts then swallow this whole pole up While me and Singa’ Wolf pour up, show love [Chorus: Yelawolf] Be yourself Be somebody, make somebody say that you’re like no one else Nobody wanna hang around somebody that is boring I'd rather be by myself and drink on the porch swing So hold your breath if you can't be yourself Be somebody, make somebody say that you’re like no one else Nobody wanna hang around somebody that is boring I'd rather be by myself and drink on the porch swing So hold your breath if you can't be yourself [Verse 3: Yelawolf] Step up in this motherfucker with a black hoodie, 'cause I'm icy cool, yeah Spillin' so much ink on the paper I could have filled up Drake’s pool, yeah They told me to get ready, but I been ready, fucking Betty's way back in school, yeah An animal, Hannibal, cannibal couldn't manage to get a handle, I'm too sick Butters off, leather seats creeping up the alley in the Caddi like ""Who's this?"" Catfish, hold up, when you see me coming, homie, don't [?] Got a couple killers in a camp, wanna dance? Motherfuckers is ruthless Back in the back of the Chevy holding something heavy, g-g-g-get it, let's go! [Chorus: Yelawolf] Be yourself Be somebody, make somebody say that you’re like no one else Nobody wanna hang around somebody that is boring I'd rather be by myself and drink on the porch swing So hold your breath if you can't be yourself Be somebody, make somebody say that you’re like no one else Nobody wanna hang around somebody that is boring I'd rather be by myself and drink on the porch swing So hold your breath if you can't be yourself",2019-01-11,0.3372781065,0.5058139535,33,9,99,93,8,5,0,1,1,0,0,0,0
Charlie Puth,The Most,"[Chorus]    Where are you now that I need you?    Where are you now that I need you?    Need you the most    When you broke down, I didn't leave you    I stayed by your side    So where are you now that I need you?    Need you the most        [Verse 1]    I gave you attention when nobody else was paying    I gave you the shirt off my back, what you saying?    To keep you warm    I showed you the game everybody else was playing    That's for sure    And I was on my knees when nobody else was praying    Oh lord        [Chorus]    Where are you now that I need you?    Where are you now that I need you?    Need you the most    When you broke down, I didn't leave you    I stayed by your side    So where are you now that I need you?    Need you the most        [Verse 2]    I gave you my heart when you said yours was broken    Yes I did    I gave you the key when the door wasn't open    Just admit it    See I gave you faith, turned your doubt into hoping    Can't deny it    Now I'm all alone and my joys turn to moping    Tell me...        [Chorus]    Where are you now that I need you?    Where are you now?    Where are you now that I need you?    Couldn't find you anywhere    When you broke down, I didn't leave you    I was by your side    So where are you now that I need you?    I need you the most    ",2023-08-18,0.349112426,0.6945857558,18,26,85,94,14,3,0,1,0,0,0,0,0
Alan Walker,End of Time,"[Verse 1] When things are right, then you just know There is something in your eyes that brings me home 'Cause when there's love, you don't let go So as long as you're with me you're not alone, you'll never be [Pre-Chorus] I wanna tell you what I feel and really mean it I wanna shout it from the rooftops to the sky 'Cause if you ever need a friend you know I'll be it From tonight until we see the end of time [Chorus] I'll cross my heart And hope to die We're always and forever, I'll be by your side When days are dark And stars don't line We're always and forever till the end, the end of time [Verse 2] When we look back, and when we're old We'll see your footprints next to mine along the road And I don't know, what the future holds But as long as you're with me you're not alone, you'll never be [Pre-Chorus] I wanna tell you what I feel and really mean it I wanna shout it from the rooftops to the sky 'Cause if you ever need a friend you know I'll be it From tonight until we see the end of time [Chorus] I'll cross my heart And hope to die We're always and forever, I'll be by your side When days are dark And stars don't line We're always and forever till the end, the end of time I'll cross my heart And hope to die We're always and forever, I'll be by your side When days are dark And stars don't line We're always and forever till the end, the end of time [Outro] (Always and forever till the end) The end of time",2020-03-06,0.5029585799,0.8066860465,81,70,27,0,14,4,0,0,0,0,0,0,0
Alan Walker,Try Again,"[Verse 1] Woke up with a dream That no one would believe It was burnin' like a fire They said that I was a liar I was reaching for the highs Left everything behind But they would always come around They were trying to bring me down [Pre-Chorus] Well they can try again, -gain Take your chance, chance Try again, -gain Call me a liar, I'm just getting higher [Chorus] (Try again, -gain Take your chance, chance Try again, -gain Call me a liar, I'm just getting higher) Try again, -gain Take your chance, chance Try again, -gain Call me a liar, I'm just getting higher Try again [Verse 2] Never felt like this before I wanted even more They say I don't belong One more reason to prove them wrong So I'm reaching for the highs Leave everything behind But they will always come around They keep trying to bring me down [Pre-Chorus] Well they can try again, -gain Take your chance, chance Try again, -gain Call me a liar, I'm just getting higher [Chorus] (Try again, -gain Take your chance, chance Try again, -gain Call me a liar, I'm just getting higher) Try again, -gain Take your chance, chance Try again, -gain Call me a liar, I'm just getting higher Try again Try again",2019-08-30,0.4201183432,0.8095930233,52,80,10,0,9,4,0,0,0,0,0,0,0
Alan Walker,This Is Me Alan Walker Relift,"[Verse 1: Lettie Lutz] I am not a stranger to the dark Hide away, they say 'Cause we don't want your broken parts I've learned to be ashamed of all my scars Run away, they say No one'll love you as you are [Pre-Chorus: Lettie Lutz] But I won't let them break me down to dust I know that there's a place for us For we are glorious [Chorus: Lettie Lutz] When the sharpest words wanna cut me down I'm gonna send a flood, gonna drown them out I am brave, I am bruised I am who I'm meant to be, this is me Look out 'cause here I come And I'm marchin' on to the beat I drum I'm not scared to be seen I make no apologies, this is me [Post-Chorus: Ensemble, Both] Oh-oh-oh-oh Oh-oh-oh-oh Oh-oh-oh-oh Oh-oh-oh-oh Oh-oh-oh, oh-oh-oh, oh-oh-oh, oh, oh This is me [Verse 2: Lettie Lutz, Ensemble] Another round of bullets hits my skin Well, fire away 'cause today I won't let the shame sink in We are bursting through the barricades and Reachin' for the sun (We are warriors) Yeah, that's what we've become (Yeah, that's what we've become) [Pre-Chorus: Lettie Lutz & Ensemble] I won't let them break me down to dust I know that there's a place for us For we are glorious [Chorus: Lettie Lutz & Ensemble] When the sharpest words wanna cut me down I'm gonna send a flood, gonna drown them out I am brave, I am bruised I am who I'm meant to be, this is me Look out 'cause here I come And I'm marchin' on to the beat I drum I'm not scared to be seen I make no apologies, this is me [Post-Chorus: Lettie Lutz & Ensemble, Ensemble] Oh-oh-oh-oh Oh-oh-oh-oh Oh-oh-oh-oh Oh-oh-oh-oh Oh-oh-oh, oh-oh-oh, oh-oh-oh, oh, oh This is me [Pre-Chorus: Lettie Lutz] When the sharpest words wanna cut me down I'm gonna send a flood, gonna drown them out This is brave, this is bruised This is who I'm meant to be, this is me [Chorus: Lettie Lutz, Ensemble, Both] Look out 'cause here I come (Look out 'cause here I come) And I'm marching on to the beat I drum (Marching on, marching, marching on) I'm not scared to be seen I make no apologies, this is me [Outro: Lettie Lutz, Ensemble, Both] When the sharpest words wanna cut me down I'm gonna send a flood, to drown them out (Oh-oh-oh-oh, oh-oh-oh-oh, oh-oh-oh-oh) (Oh-oh-oh-oh) I'm gonna send a flood, gonna drown them out (Oh-oh-oh, oh-oh-oh, oh-oh-oh, oh, oh) This is me",,0.3786982249,0.8468386628,42,82,13,0,30,8,0,0,0,0,0,0,0
Ed Sheeran,Way Home,"[Hook] Well I once heard a story about a run-down home Where a man and his thoughts lived all alone He tried to live, no effort was shown He’s slowly finding a way back home [Verse] He had a nice family with smiles and frowns They never could solve his way to be down Cos he’s one dog who don’t want a bone He’s slowly finding a way back home He had a nice house with windows and doors He said to his wife what’s mine is yours But the seeds of deception are soon to be sown He’s slowly finding a way back home His children have left but the rooms are still there His misses the noise and the scents in their hair But far from the nest the babies have flown He’s slowly finding a way back home His wife was an angel sent from above He never returned her kisses or love But soon he’d found that she’d overgrown This man who’s finding a way back home So the leaves are all dead in this broken man’s June The rain will still fall on the sunny afternoon He stares at the floor, no more to roam He’s slowly finding a way back home [Hook]",2015-04-13,0.5207100592,0.7516351744,48,64,41,0,14,32,0,0,0,0,0,0,0
Alan Walker,Stranger Things Alan Walker Remix,[Intro] Castles glitter under Spanish skies But I'm just looking out for you tonight [Verse 1] We used to run around this ghost town Always thinking out loud Are we gonna get out? I remember We dream of places that we could go Castles with the strange glow People that we don't know I remember [Pre-Chorus 1] We left a life That's ordinary from the start We looked for stranger things 'Cause that's just who we are Found me the edge of something beautiful and loud Like I'm picturing now [Chorus] Castles glitter under Spanish skies But I'm just looking out for you tonight Snow white mountains in a foreign state Tell me someday we'll get there [Break] Someday Someday [Verse 2] I see a Technicolor shadow Underneath your window Just in case you don't know I can see it You cast an unfamiliar day glow Different than what I know Shining like a halo I can feel it [Pre-Chorus 2] We turned our back on ordinary from the start We looked for stranger things 'Cause that's just who we are Found me the edge of something beautiful and loud Show me the sky falling down [Chorus] Castles glitter under Spanish skies But I'm just looking out for you tonight Snow white mountains in an ancient place Tell me someday we'll get there [Break] Someday Someday [Outro] Castles glitter under Spanish skies But I'm just looking out for you tonight Snow white mountains in an ancient place Tell me someday we'll get there,2018-02-14,0.449704142,0.8255813953,66,74,15,0,22,3,0,0,0,0,0,0,0
Dua Lipa,Real Groove,"[Verse 1] Feel my heartbeat It's the same old feeling coming over me tonight Me tonight Feel it buzzing Said I'm never gonna call, but tonight, I think I might Think I might [Pre-Chorus] Gave my heart a ride, bump in the night No one can take me higher Know it's been a while, baby, a while Do you still feel the fire? [Chorus] I saw you dancing with somebody Looking like me and you She know how to party But nothing like me and you Got that perfect body But she ain't got the moves We got something better Got that real groove, baby [Verse 2] Major mistake No, I never shoulda gone, baby, I was on thе run On the run It was heartbreak I can't stand anothеr day knowing that you are the one You're the one [Pre-Chorus] Gave my heart a ride, bump in the night No one can take me higher Know it's been a while, baby, a while Do you still feel the fire? [Chorus] I saw you dancing with somebody Looking like me and you She know how to party But nothing like me and you Got that perfect body But she ain't got the moves We got something better Got that real groove, baby Dancing with somebody Looking like me and you She know how to party But nothing like me and you Got that perfect body But she ain't got the moves We got something better Got that real groove, baby [Bridge] Real groove, real groove We-we-we got that real groove, ah Real groove, real groove We-we-we got that real groove, ah [Chorus] I saw you dancing with somebody Looking like me and you She know how to party But nothing like me and you Got that perfect body But she ain't got the moves We got something better Got that real groove, baby Dancing with somebody Looking like me and you She know how to party But nothing like me and you Got that perfect body But she ain't got the moves We got something better Got that real groove, baby Dancing with somebody Looking like me and you (Yeah) She know how to party But nothing like me and you (Yeah) Got that perfect body But she ain't got the moves (No) We got something better Got that real groove, baby",2021-11-12,0.5266272189,0.7974200581,77,65,1,1,16,4,0,0,0,0,0,1,0
Ed Sheeran,Sausage Rolls For Everyone,"[Intro: Mark Hoyle & Ed Sheeran] Build a fire and gather 'round the tree Come and sing and dance to sausage rolls with me Here we go, we are back Trying to make history for charity And may I introduce to you Ed Sheeran and Sir Elton John No pressure [Verse 1: Mark Hoyle, Ed Sheeran, Roxanne Hoyle, (All)] Let’s have a party, it's Christmas Day Your mum's cooking turkey but been moanin’ since yesterday The presents are open and the bin bags are put away Just until Boxing Day (Let's dance, Merry Christmas) [Verse 2: Elton John, Roxanne Hoyle with Mark Hoyle, All] Get to the kitchen for sausage rolls Kids, drop your toys and dance along to rock and roll Everyone's here, and now the dog's got thе trifle bowl This is pure family goals Let's sing, Mеrry Christmas (Come on!) [Chorus: Ed Sheeran & Mark Hoyle, Mark Hoyle & Roxanne Hoyle, All] The sausage rolls are on (Yes, mate) And our family are back, joined as one Ooh, we're havin' so much fun While we're here, can we all spare a thought for the kids who have none? Sausage rolls for everyone (Aye, sausage rolls, come on!) [Verse 3: Ed Sheeran, Elton John, LadBaby, (All)] Wishin’ that Christmas was here to stay The last one was lovely, so I’m glad that it's come again It won’t be the same this year since loved ones have passed away We miss them every day (Let's pray, Merry Christmas) [Verse 4: Roxanne Hoyle, Mark Hoyle, Ed Sheeran] Comin' together for something good We're singing in PJs, but we’re helpin' the neighbourhood We came back with sausage rolls just like you knew we would And doesn't my mate look good?! Oh yeah, Merry Christmas [Chorus: Mark Hoyle, Ed Sheeran & All] I feel my hunger comes Every time the oven turns on Filled up with so much love Every pound for this song goes to helpin' the people along Sausage rolls for everyone (Yes, mate) [Bridge: All] Ah-ah-ah-ah Ah-ah-ah-ah Ah-ah-ah-ah Ah-ah-ah-ah [Outro: All] It's Christmas time, sausage rolls and wine We'll have a good night and a Merry Christmas It's Christmas time, sausage rolls and wine We'll have a good night and a Merry Christmas It's Christmas time, sausage rolls and wine We'll have a good night and a Merry Christmas It's Christmas time, sausage rolls and wine We'll have a good night and a Merry Christmas time (It's Christmas)",2021-12-17,0.5266272189,0.8368459302,70,86,1,0,9,4,0,0,0,0,0,0,0
Alan Walker,Never die ,These are the nights that never die So why'd you have to lie How you tell me you my brother But then go and leave my side Never listened when they told me not to trust But they were right I warned you that my trust is hard to earn Won't catch me tell it to you twice First time was to easy So this time not gon' be nice You fucked up all your chances So it's time you pay the price Time is money yeah You fucked up all the time So now just come and pay the price They asking me where you at When I was up and living my life Told em that you never trusted my vision So had to drop you out my life I don't want no money from you I just want loyalty that don't got no price So if you real you better show me Cuz I'm not gon' say it twice These are the nights that never die So why'd you have to lie How you tell me you my brother But then go and leave my side Never listened when they told me not to trust But they were right I warned you that my trust is hard to earn Won't catch me tell it to you twice Locally hated in my city But I don't know why Stay out the mix just tryna make it for my pops and shine No I won't shed no tears and you won't catch me cry Only thing crying is my soul cry I know this song a hit Yeah this shit so fyee I know they boutta hop off of the hate train And come ride These are the nights that never die So why'd you have to lie How you tell me you my brother But then go and leave my side Never listened when they told me not to trust But they were right I warned you that my trust is hard to earn Won't catch me tell it to you twice First time was to easy So this time not gon' be nice You fucked up all your chances So it's time you pay the price Time is money yeah You fucked up all the time So now just come and pay the price,,0.7337278107,0.8363008721,40,81,16,0,50,19,0,0,0,0,0,0,0
Charlie Puth,Feelings,"[Verse 1] Did you forget When I tried to settle you down And talk it through? You said your worst and I heard you And I hurt too You turned around When I said ""stay"" without a sound When I said ""wait, just hear me out"" And you said nothin' [Pre-Chorus] Now you reach out your hands You know it's late And I understand You thought I'd wait [Chorus] I don't wanna talk about your feelings I don't wanna listen as you feel 'em Didn't someone teach you when you leave what you have, you can't take it back? Oh, no, it doesn't work like that Feelings, could set me back if I believed 'em Didn't someone teach you when you leave what you have, you can't take it back? Oh, no, it doesn't work like that [Post-Chorus] I guess they always come around Tell you everything they found Tell you you're the only one who can save 'em Tell you they're different now Blame it on the timin' Like the planets not alignin' I guess they feel it when it's gone When you're finally movin' on When they know you stopped believin' They'll ever be what you want They blame it on the timin' When they've found the silver lining [Pre-Chorus] Then they reach out their hands They know it's late And you understand They thought you'd wait [Chorus] I don't wanna talk about your feelings I don't wanna listen as you feel 'em Didn't someone teach you when you leave what you have, you can't take it back? Oh, no, it doesn't work like that Feelings, could set me back if I believed 'em Didn't someone teach you when you leave what you have, you can't take it back? Oh, no, it doesn't work like that [Verse 2] I wish you'd known then what you say you know now But you didn't [Chorus] So I don't wanna talk about your feelings I don't wanna listen as you feel 'em Didn't someone teach you when you leave what you have, you can't take it back? Oh, no, it doesn't work like that Feelings, could set me back if I believed 'em Didn't someone teach you when you leave what you have, you can't take it back? Oh, no, it doesn't work like that [Post-Chorus] I guess they always come around Tell you everything they found Tell you you're the only one who can save 'em Tell you they're different now Blame it on the timin' Like the planets not alignin' I guess they feel it when it's gone When you're finally movin' on When they know you stopped believin' They'll ever be what you want They blame it on the timin' When they've found the silver lining",,0.5029585799,0.7985101744,70,69,26,0,17,3,0,0,0,0,0,1,1
OneRepublic,Lost Then Found,"[Verse 1: Leona Lewis] I'm staring at tears on the pages Of letters that I never could write And I know love isn't painless But it's worth the risk; it's worth the fight I'm playing it over and over I wish that I could turn back time Baby we're wrong but we could be right [Chorus: Ryan Tedder & Leona Lewis, both] Why do we say things we can't take back And why do we miss what we never had? Both of us fell to the ground The love was so lost it couldn't be found What would it take to forget who's blamed I'm tired of crying at the sound of your name Why don't we turn this around Love ain't the enemy Don't you wanna be Lost then found Lost then found Lost then found Love ain't the enemy We could be lost then found [Verse 2: Ryan Tedder] Empty glasses and tables Echoes fill these rooms The memories go where we go They're like the suitcase that you never lose The good lords eye is upon me I swear to make things right Whatever we've lost I know we can find [Chorus: Ryan Tedder & Leona Lewis, both] Why do we say things we can't take back And why do we miss what we never had? Both of us fell to the ground The love was so lost it couldn't be found What would it take to forget who's blamed I'm tired of crying at the sound of your name Why don't we turn this around Love ain't the enemy Don't you wanna be Lost then found [Bridge: Leona Lewis] The winds are calling up, we can't stop the rain Wish that you could take it back but it's too late It's too late [Chorus: Ryan Tedder & Leona Lewis, both] Why do we say things we can't take back And why do we miss what we never had? Both of us fell to the ground The love was so lost it couldn't be found What would it take to forget who's blamed I'm tired of crying at the sound of your name Why don't we turn this around Love ain't the enemy Don't you wanna be Lost then found Lost then found Lost then found Lost then found Love ain't the enemy We could be lost then found [Outro: Leona Lewis] The words came pouring out Can't stop the rain Wish you could take it back But it's too late, it's too late We could be lost then found Lost then found",2009-11-16,0.6568047337,0.8161337209,34,0,47,0,8,3,0,0,0,0,0,0,0
Charlie Puth,Instagram Models,"[Intro/Chorus] (Oh) I’m facing the bottle (Oh) For all of my problems (Oh) These instagram models (Oh) Are nothing but trouble (Oh) She going away now (Oh) I’m going for throttle (Oh) Oh these instagram models (Oh) I said, they're nothing but trouble [Verse 1] She’s leading me on the round That’s perfect but closing down I’m crying day you gone Ain't taking it no more Ain't taking it no more She’s so good at playing cards But the minute she brings you joy She’s showing you the door Ain't taking it no more Ain't taking it no more [Chorus] (Oh) I’m facing the bottle (Oh) For all of my problems (Oh) These instagram models (Oh) Are nothing but trouble (Oh) She going away now (Oh) I’m going for throttle (Oh) Oh, these instagram models (Oh) I said, they're nothing but trouble [Verse 2] She’s situated on her roof Now so tired of waiting her turn And I ain't tryna go home Can't take this no more Ain't taking it no more And I never believed it would actually happen Your body's so tempting, my sweetest distraction Lets get down on the floor Can’t take this no more Can’t take this no more [Bridge] (Oh) (Oh) (Oh) (Oh) [Chorus] (Oh) I’m facing the bottle (Oh) For all of my problems (Oh) These instagram models (Oh) Are nothing but trouble (Oh) She going away now (Oh) I’m going for throttle (Oh) Oh, these Instagram models (Oh) I said, they're nothing but trouble [Outro] Hey, hey, hey, hey Hey, hey, hey, hey",2015-06-30,0.5621301775,0.8065043605,72,69,2,0,19,3,1,0,0,0,0,1,0
Charlie Puth,Oops,"[Chorus: Perrie Edwards] Oops, my baby, you woke up in my bed Oops, we broke up, we're better off as friends Now I accidentally need you, I don't know what to do Oops, baby, I love you [Verse 1: Jesy Nelson] It started with ""What's up with you?"" I messed around and got caught up with you Yeah, yeah, I don't know what to do I caught these feelings like there's nothing new Now I can't get enough of you, oh [Pre-Chorus 1: Leigh-Anne Pinnock & All] And when I think about the way you touch my body I don't know how long I can wait (Ah-ah-ah) And when I think about the way you touch my body This could be my greatest mistake You've got me singing [Chorus: All & Jesy Nelson] Oops, my baby, you woke up in my bed Oops, we broke up, we're better off as friends Now I accidentally need you, I don't know what to do (Do, ooh) Oops, baby, I love you [Verse 2: Charlie Puth, Jade Thirlwall & All] We had a good run We messed around and had some good (good) fun Guess it turns out I lost a good one (Ooh) 'Cause now I'm wishing every morning would come With you next to me, baby (Oh, yeah) [Pre-Chorus 2: Charlie Puth with Leigh-Anne Pinnock] And when I think about the way you touch my body This could be my greatest mistake You've got me singing [Chorus: All, Leigh-Anne Pinnock & Jade Thirlwall] Oops (Oops), my baby You woke up in my bed (You woke up in my bed) Oops, we broke up, we're better off as friends Now I accidentally need you, I don't know what to do Oops, baby, I love you Ooh, I, I love you, ooh, ooh, ooh [Post-Chorus: Perrie Edwards] Now I accidentally know that you're in love with me too Oops, baby, I love you, yeah, yeah, yeah [Bridge: Jade Thirlwall, All, Charlie Puth with Jade Thirlwall] If it was up to me, I would take a time machine To the day I said goodbye, I lied Oh, I lied, so can we try again? (Ohh) Beneficial, more than friends No, don't you tell me goodbye [Chorus: All, Jade Thirlwall & Perrie Edwards] You've got me singing Oops, my baby, you (Yeah, yeah, yeah, yeah) woke up in my bed Oops, we broke up, we're better off as friends Now I accidentally need you, I don't know what to do Oops, baby, I love you I love, I love, I love you [Outro: Jade Thirlwall, Charlie Puth] Oops, I love you, ooh, ooh, ooh (Oh, I still love you, yeah) Oops, I love you, (Yeah, yeah), ooh, ooh, ooh Now I accidentally know that you're in love with me too Oops, baby, I love you",2016-11-18,0.4378698225,0.8339389535,83,66,42,0,13,5,0,0,0,0,0,1,1
Ed Sheeran,N.E.R.D.,"[Verse] Too many best-rappers, not enough best-rhymes, though Guess I'm delusional, used to doing it all the time, so Maybe I'm just jaded, out of touch and unrelated Unable to connect greatness based on the person who makes it Or maybe I just hate it And that would make me hater Maybe it is great but that don't mean it's greater Having your profile raised doesn't make you a raiser Being ambiguous with assertions, isn't making you safer What you mean, though? Line us up, paddling us on the back Like we steamboat, you president of the frat You goin' sling toast, like you Ringo And you think Doc Holliday's Just goin' tolerate and too sick to let that thing go It's just a matter of returns Ashes to ashes, scattered them from the urns To start a fire shaky to gather them from the burned And reassemble these ashes, the blackness is something firm Then moving blackness backwards in the bread of some other shit Any deep we spreadin' wheat seeds from a bucket shit McDonald had a farm and he lovin' it Rolls Royce of the scented voice against the arms of the government Artists gettin' robbed for their publishing By dirty Jewish execs that think his alms from the covenant I'll retire when I'm tired, that's a Firestone death Easy to say when nobody's there, like a microphone check They wanna hear what I'm gon' say before the microphone check Make me sign an NDA before the microphone test 'Less you face that type of faith, institutional opposition Then with all due respect, you are not my competition Nah",2013-10-15,0.325443787,0.7552688953,70,78,9,0,36,13,0,0,0,0,0,0,0
Maroon 5,Memories,"[Chorus] Here's to the ones that we got Cheers to the wish you were here, but you're not 'Cause the drinks bring back all the memories Of everything we've been through Toast to the ones here today Toast to the ones that we lost on the way 'Cause the drinks bring back all the memories And the memories bring back, memories bring back you [Verse 1] There's a time that I remember, when I did not know no pain When I believed in forever, and everything would stay the same Now my heart feel like December when somebody say your name 'Cause I can't reach out to call you, but I know I will one day, yeah [Pre-Chorus] Everybody hurts sometimes Everybody hurts someday, ayy-ayy But everything gon' be alright Go and raise a glass and say, ayy [Chorus] Here's to the ones that we got Cheers to the wish you were here, but you're not 'Cause the drinks bring back all the memories Of everything we've been through Toast to the ones here today Toast to the ones that we lost on the way 'Cause the drinks bring back all the memories And the memories bring back, memories bring back you [Post-Chorus] Doo-doo, doo-doo-doo-doo Doo-doo-doo-doo, doo-doo-doo-doo Doo-doo-doo-doo, doo-doo-doo Memories bring back, memories bring back you [Verse 2] There's a time that I remember when I never felt so lost When I felt all of the hatred was too powerful to stop (Ooh, yeah) Now my heart feel like an ember and it's lighting up the dark I'll carry these torches for ya that you know I'll never drop, yeah [Pre-Chorus] Everybody hurts sometimes Everybody hurts someday, ayy-ayy But everything gon' be alright Go and raise a glass and say, ayy [Chorus] Here's to the ones that we got (Oh-oh) Cheers to the wish you were here, but you're not 'Cause the drinks bring back all the memories Of everything we've been through (No, no) Toast to the ones here today (Ayy) Toast to the ones that we lost on the way 'Cause the drinks bring back all the memories (Ayy) And the memories bring back, memories bring back you [Post-Chorus] Doo-doo, doo-doo-doo-doo Doo-doo-doo-doo, doo-doo-doo-doo Doo-doo-doo-doo, doo-doo-doo Memories bring back, memories bring back you Doo-doo, doo-doo-doo-doo Doo-doo-doo-doo, doo-doo-doo-doo Doo-doo-doo-doo, doo-doo-doo (Ooh, yeah) Memories bring back, memories bring back you [Outro] Yeah, yeah, yeah Yeah, yeah, yeah, yeah, yeah, no, no Memories bring back, memories bring back you",2021-06-11,0.3550295858,0.7779796512,78,33,84,0,8,6,0,1,0,0,0,0,0
